날짜 시간 시가 고가 저가 종가 거래량
20190102 1001 19700 19700 19300 19400 9000
20190102 1002 19350 19550 19350 19450 570
20190102 1003 19450 19500 19400 19450 1318
20190102 1004 19450 19450 19350 19400 550
20190102 1005 19400 19450 19350 19400 841
20190102 1006 19400 19450 19350 19350 728
20190102 1007 19400 19450 19350 19450 216
20190102 1008 19400 19450 19400 19450 260
20190102 1009 19450 19450 19400 19400 1258
20190102 1010 19500 19550 19450 19550 405
20190102 1011 19500 19550 19450 19500 450
20190102 1012 19450 19500 19450 19500 186
20190102 1013 19500 19550 19400 19400 2251
20190102 1014 19400 19450 19350 19350 578
20190102 1015 19350 19600 19350 19600 1005
20190102 1016 19500 19600 19450 19450 355
20190102 1017 19450 19600 19400 19550 1297
20190102 1018 19500 19550 19500 19500 698
20190102 1019 19550 19550 19450 19500 412
20190102 1020 19500 19600 19450 19450 2125
20190102 1021 19450 19550 19350 19550 2975
20190102 1022 19550 19650 19500 19600 1287
20190102 1023 19600 19600 19500 19600 771
20190102 1024 19600 19650 19550 19650 773
20190102 1025 19650 19650 19550 19600 1212
20190102 1026 19650 19650 19600 19650 669
20190102 1027 19650 19700 19600 19700 509
20190102 1028 19700 19700 19650 19700 1256
20190102 1029 19700 19700 19650 19700 462
20190102 1030 19700 19750 19650 19750 754
20190102 1031 19750 19800 19700 19800 3030
20190102 1032 19800 19800 19750 19800 425
20190102 1033 19750 19850 19750 19800 1066
20190102 1034 19800 19850 19800 19850 630
20190102 1035 19850 19850 19800 19800 332
20190102 1036 19850 19850 19800 19800 137
20190102 1037 19800 19900 19800 19900 4660
20190102 1038 19900 19900 19850 19900 694
20190102 1039 19900 19900 19850 19850 1031
20190102 1040 19800 19900 19800 19900 1516
20190102 1041 19900 19900 19850 19900 142
20190102 1042 19900 19900 19850 19850 251
20190102 1043 19900 19900 19850 19900 532
20190102 1044 19900 19900 19850 19900 280
20190102 1045 19900 19900 19850 19900 657
20190102 1046 19900 19900 19850 19900 594
20190102 1047 19900 19900 19850 19850 573
20190102 1048 19850 19900 19750 19800 4514
20190102 1049 19750 19800 19750 19800 473
20190102 1050 19750 19800 19750 19750 361
20190102 1051 19750 19800 19750 19800 347
20190102 1052 19800 19800 19750 19750 706
20190102 1053 19750 19800 19750 19750 222
20190102 1054 19800 19800 19750 19750 170
20190102 1055 19800 19800 19750 19800 175
20190102 1056 19800 19800 19750 19750 373
20190102 1057 19800 19800 19750 19800 266
20190102 1058 19800 19800 19750 19800 413
20190102 1059 19800 19800 19700 19750 2974
20190102 1100 19750 19750 19700 19750 803
20190102 1101 19750 19750 19700 19750 490
20190102 1102 19750 19750 19600 19600 6037
20190102 1103 19700 19750 19700 19700 950
20190102 1104 19750 19750 19700 19750 2599
20190102 1105 19750 19750 19700 19750 966
20190102 1106 19750 19750 19700 19750 1447
20190102 1107 19750 19750 19650 19750 3869
20190102 1108 19700 19750 19700 19750 233
20190102 1109 19750 19750 19700 19750 829
20190102 1110 19750 19750 19700 19750 318
20190102 1111 19750 19750 19700 19750 47
20190102 1112 19750 19750 19700 19750 651
20190102 1113 19700 19750 19700 19750 120
20190102 1114 19750 19750 19700 19750 334
20190102 1115 19750 19750 19700 19750 239
20190102 1116 19750 19750 19700 19750 2369
20190102 1117 19750 19750 19700 19750 1292
20190102 1118 19750 19800 19750 19800 626
20190102 1119 19800 19800 19700 19750 711
20190102 1120 19750 19750 19700 19700 1219
20190102 1121 19750 19750 19750 19750 313
20190102 1122 19750 19750 19700 19750 176
20190102 1123 19750 19750 19650 19700 3456
20190102 1124 19700 19750 19700 19750 373
20190102 1125 19750 19750 19700 19750 357
20190102 1126 19750 19750 19700 19750 1694
20190102 1127 19750 19750 19700 19750 435
20190102 1128 19750 19750 19700 19700 2191
20190102 1129 19650 19750 19650 19700 298
20190102 1130 19750 19750 19700 19750 1330
20190102 1131 19750 19750 19700 19700 832
